Rank,Player_ID,Name,Nationality,Birth_Year,Play_Hand,Backhand,is_ghost
,800687376,Brijesh Aryal,NEP,,Unknown,Unknown,True
,800558758,Pranav Manandhar,NEP,,Unknown,Unknown,True
,800693693,Naishik Reddy Ganagama,IND,,Unknown,Unknown,True
,800655416,Anmol Nagpure,IND,,Unknown,Unknown,True
,800654080,Tanishq Jadhav,IND,,Unknown,Unknown,True
,800836615,David Castro,MEX,,Unknown,Unknown,True
,800693413,Matias Schaeuffler,ESA,,Unknown,Unknown,True
,800779325,Gael Castro Castillo,MEX,,Unknown,Unknown,True
,800737802,Fernando Vargas Sanchez,MEX,,Unknown,Unknown,True
,800766297,Felipe Bruzaferro,BRA,,Unknown,Unknown,True
,800760584,Cyrus Josephs,PUR,,Unknown,Unknown,True
,800575191,Kishan Rua,ARU,,Unknown,Unknown,True
,800795511,Marco Lopez,GUA,,Unknown,Unknown,True
,800727847,Phillip Lambert,JAM,,Unknown,Unknown,True
,800589301,Morgan Bucaille,FRA,,Unknown,Unknown,True
,800670567,Dentry Mortimer,BAH,,Unknown,Unknown,True
,800667530,Jose Lugo,NCA,,Unknown,Unknown,True
,800712720,Kahj Mark Anthony Clarke,JAM,,Unknown,Unknown,True
,800649901,khalil acra,DOM,,Unknown,Unknown,True
,800849582,Parker Albin,USA,,Unknown,Unknown,True
,800736753,Juan De Dios Moreno Mendoza,MEX,,Unknown,Unknown,True
,800709182,Gabriel Valdes,USA,,Unknown,Unknown,True
,800686732,Thomas Anderson,USA,,Unknown,Unknown,True
,800800727,Fate MacAlasdair,USA,,Unknown,Unknown,True
,800762883,Ashton Yarwood,USA,,Unknown,Unknown,True
,800762131,Edward Horton,USA,,Unknown,Unknown,True
,800679437,Abhiram Nandury,USA,,Unknown,Unknown,True
,800513246,Finbar McGarvey,GBR,,Unknown,Unknown,True
,800568510,Benoit Torcq,BEL,,Unknown,Unknown,True
,800504513,Julius Augunas,LTU,,Unknown,Unknown,True
,800568337,Diede Desimpelaere,BEL,,Unknown,Unknown,True
,800764478,Noa Dupuy-Sacrot,REU,,Unknown,Unknown,True
,800722842,MAEL Gonthier,FRA,,Unknown,Unknown,True
,800782168,Pietro Dagnino,PER,,Unknown,Unknown,True
,800682483,Zachary Whittington,USA,,Unknown,Unknown,True
,800708523,Felipe Postolov,CRC,,Unknown,Unknown,True
,800729050,Samuel Martinez Benjumea,COL,,Unknown,Unknown,True
,800747309,Albert Berksoy,CAY,,Unknown,Unknown,True
,800682352,Nikola Parichkov,USA,,Unknown,Unknown,True
,800802301,Thaigo Estramil,URU,,Unknown,Unknown,True
,800629625,Jean Pierre Bobiere Rivero,BOL,,Unknown,Unknown,True
,800584916,Nicolas Zamora,BOL,,Unknown,Unknown,True
,800572686,Luis Ignacio Bustos,BOL,,Unknown,Unknown,True
,800770976,yupeng tang,CHN,,Unknown,Unknown,True
,800727068,Sebastiano Cressi,ITA,,Unknown,Unknown,True
,800700100,Aditya Pandey,USA,,Unknown,Unknown,True
,800650278,Giorgio Sabet,SUI,,Unknown,Unknown,True
,800702945,Masamichi Ando,CAN,,Unknown,Unknown,True
,800729401,Blake Hilsen Hilsen,USA,,Unknown,Unknown,True
,800733404,Cole Thurgur,CAN,,Unknown,Unknown,True
,800588133,Nelson Alapi,USA,,Unknown,Unknown,True
,800656791,Ronin Kasday,USA,,Unknown,Unknown,True
,800599795,Dmitri Goubin,USA,,Unknown,Unknown,True
,800760870,Nolan Hayward,USA,,Unknown,Unknown,True
,800543892,Matthew Dubas,CAN,,Unknown,Unknown,True
,800686741,Tristan Ryerson,USA,,Unknown,Unknown,True
,800639285,Kaiaitz Mendibe,USA,,Unknown,Unknown,True
,800480269,Zachary Murphy,IRL,,Unknown,Unknown,True
,800712010,Nikash Sai Kondamuri,USA,,Unknown,Unknown,True
,800832947,Dominik Horacek,CZE,,Unknown,Unknown,True
,800710845,Orests Ronis,LAT,,Unknown,Unknown,True
,800599120,Stavros Ioannatos,GRE,,Unknown,Unknown,True
,800668089,Samuel Trojan,SVK,,Unknown,Unknown,True
,800646632,Johannes Rittmannsberger,AUT,,Unknown,Unknown,True
,800638426,Michael Jankech,SVK,,Unknown,Unknown,True
,800534112,Jan Komrska,CZE,,Unknown,Unknown,True
,800715541,Woramet Bunphueng,THA,,Unknown,Unknown,True
,800777857,Shaoyuan Li,CHN,,Unknown,Unknown,True
,800792405,Kah Wei Khoo,MAS,,Unknown,Unknown,True
,800722566,Manuel Hernandez-Plaza,PUR,,Unknown,Unknown,True
,800760364,MIN HSIANG TSAO,TPE,,Unknown,Unknown,True
,800745952,Xin-An Fa,TPE,,Unknown,Unknown,True
,800733293,Yan Yu Lin,TPE,,Unknown,Unknown,True
,800636366,Yu-En Tsai,TPE,,Unknown,Unknown,True
,800562334,Lucas Couy,BRA,,Unknown,Unknown,True
,800653706,Luca Benaibbouche,USA,,Unknown,Unknown,True
,800646285,Christoph Julian Maeffert,GER,,Unknown,Unknown,True
,800762179,Mahdi Kammoun,TUN,,Unknown,Unknown,True
,800806111,Andre Jabois Castelo,ESP,,Unknown,Unknown,True
,800582791,Luis Llorens Saracho,ESP,,Unknown,Unknown,True
,800768095,Cesar Casas Espinosa,ESP,,Unknown,Unknown,True
,800736973,Chidi Ike Okot,GBR,,Unknown,Unknown,True
,800530702,Yazid Lahjomri,MAR,,Unknown,Unknown,True
,800542058,Dorian Juszczak,POL,,Unknown,Unknown,True
,800683150,Stepan Zhoromsky,RUS,,Unknown,Unknown,True
,800547221,Jim Saint Martin,FRA,,Unknown,Unknown,True
,800692377,Seif Rashad Farah,EGY,,Unknown,Unknown,True
,800598607,Theodoros Saptsoglou,GRE,,Unknown,Unknown,True
,800724706,Leopold Thomas Stock,GER,,Unknown,Unknown,True
,800760457,Thando Thebe,NZL,,Unknown,Unknown,True
,800548717,Samuel Balfour Dominguez,ESP,,Unknown,Unknown,True
,800730169,Marti Guardia Barczi,ESP,,Unknown,Unknown,True
,800707042,Sergi Bonet Molas,ESP,,Unknown,Unknown,True
,800759543,Sebastian Scott,NZL,,Unknown,Unknown,True
,800666082,DOYOON KIM,KOR,,Unknown,Unknown,True
,800809450,Minseong Park,KOR,,Unknown,Unknown,True
,800595053,Woong Choi,KOR,,Unknown,Unknown,True
,800696185,Hyun sung Kim,KOR,,Unknown,Unknown,True
,800552858,Minho Kim,KOR,,Unknown,Unknown,True
,800579794,Yoonkyu Baek,KOR,,Unknown,Unknown,True
,800595264,Hyunseo Noh,KOR,,Unknown,Unknown,True
,800535259,Chanbyeol Park,KOR,,Unknown,Unknown,True
,800581315,Connor Hegarty,KOR,,Unknown,Unknown,True
,800652753,Nicolas Lottides,CYP,,Unknown,Unknown,True
,800671485,Itai Klajn,ISR,,Unknown,Unknown,True
,800592698,Arvid Hagejard,SWE,,Unknown,Unknown,True
,800591881,Uriya Ofer,ISR,,Unknown,Unknown,True
,800548528,Zachary Habif,USA,,Unknown,Unknown,True
,800710683,Amjad Bukary,KSA,,Unknown,Unknown,True
,800632051,Manav Hariraj,USA,,Unknown,Unknown,True
,800589787,Shay Sarfati,FRA,,Unknown,Unknown,True
,800776661,Enzo-zephyr Le cadre,FRA,,Unknown,Unknown,True
,800577051,David Kirchner,GER,,Unknown,Unknown,True
,800572933,Olaf Wisniewski,POL,,Unknown,Unknown,True
,800600508,David Knezevic,SUI,,Unknown,Unknown,True
,800728642,Tom Wyrsch,SUI,,Unknown,Unknown,True
,800665301,Jawad Rossel,SUI,,Unknown,Unknown,True
,800568782,David Eichenseher,GER,,Unknown,Unknown,True
,800656217,Bruno Ambroz,CZE,,Unknown,Unknown,True
,800597752,Gabriel Alfred Segubiense,USA,,Unknown,Unknown,True
,800696543,Nathen Martin,TTO,,Unknown,Unknown,True
,800717012,Jordell Chapman,TTO,,Unknown,Unknown,True
,800703388,Sebastien Perez,USA,,Unknown,Unknown,True
,800675986,Nikolas Kumria,USA,,Unknown,Unknown,True
,800653420,Thabani Christian Nhokwara,ZIM,,Unknown,Unknown,True
,800818938,Ashwin Chauhan,IND,,Unknown,Unknown,True
,800640491,SRI SAI SATYARAM HARIVANSH MYGAPULA,IND,,Unknown,Unknown,True
,800768343,Lavam Makharia,IND,,Unknown,Unknown,True
,800814745,Shubham Kaushik,IND,,Unknown,Unknown,True
,800659906,RUDRA BATHAM,IND,,Unknown,Unknown,True
,800591641,Ashwajit Senjam,IND,,Unknown,Unknown,True
,800747917,Gurbaaz Narang,USA,,Unknown,Unknown,True
,800659614,Varchasva Thapliyag Sidh,IND,,Unknown,Unknown,True
,800679458,Faiz Ali Kidwai,IND,,Unknown,Unknown,True
,800677030,Lucky Danjuma,NGR,,Unknown,Unknown,True
,800689816,Vaibhav Charotia,IND,,Unknown,Unknown,True
,800779074,Shorya Jishtu,IND,,Unknown,Unknown,True
,800538956,Kirill Tverdokhleb,RUS,,Unknown,Unknown,True
,800582775,Methvan Wijemanne,SRI,,Unknown,Unknown,True
,800585058,Nihal Jung Bahadur Thapa,NEP,,Unknown,Unknown,True
,800601832,Antariksh Tamuly,IND,,Unknown,Unknown,True
,800729955,Piyush Arjun Jadhav,IND,,Unknown,Unknown,True
,800655381,Aahil Ayaz,IND,,Unknown,Unknown,True
,800568112,Aman Kothari,IND,,Unknown,Unknown,True
,800688499,Saber Belliri,FRA,,Unknown,Unknown,True
,800676911,Ruben Lebron Puerta,ESP,,Unknown,Unknown,True
,800700634,Jose Rodrigues,POR,,Unknown,Unknown,True
,800773155,Oliver Lorenz,USA,,Unknown,Unknown,True
,800716275,Andreu Martin Chuecos,ESP,,Unknown,Unknown,True
,800602888,Yeray Quian Darriba,ESP,,Unknown,Unknown,True
,800622740,Giovanni Souza,BRA,,Unknown,Unknown,True
,800710343,ALEJANDRO GALINDO PLATAS,ESP,,Unknown,Unknown,True
,800724566,Vasco Rebelo da Silva,POR,,Unknown,Unknown,True
,800649739,Setu Goyal,IND,,Unknown,Unknown,True
,800580459,Eoin Quinn,IRL,,Unknown,Unknown,True
,800748339,Bernardo Cardoso,POR,,Unknown,Unknown,True
,800739379,Vikram Narendran,USA,,Unknown,Unknown,True
,800769550,Santiago Montoreano,ARG,,Unknown,Unknown,True
,800742026,Marco Perez,PUR,,Unknown,Unknown,True
,800760947,Miguel Quinones,PUR,,Unknown,Unknown,True
,800670574,Uros Manasijevic,BIH,,Unknown,Unknown,True
,800659857,George Glavas,GRE,,Unknown,Unknown,True
,800766854,Marc Ferrando Farras,ESP,,Unknown,Unknown,True
,800759777,Niklas Duesterer,GER,,Unknown,Unknown,True
,800792774,Jorge Fernando Babu Fernando Bahu,ANG,,Unknown,Unknown,True
,800719233,Francisco Almeida,POR,,Unknown,Unknown,True
,800774001,Alejandro Carbonell,ESP,,Unknown,Unknown,True
,800594804,Tomas Sa,POR,,Unknown,Unknown,True
,800643937,Kilian Kok,SUI,,Unknown,Unknown,True
,800563056,Danny Stella,ITA,,Unknown,Unknown,True
,800739068,Salim Soltani,ALG,,Unknown,Unknown,True
,800593740,Anael Verge,FRA,,Unknown,Unknown,True
,800689788,Aoi Umezawa,JPN,,Unknown,Unknown,True
,800568777,Mohamed Chakib Laihem,ALG,,Unknown,Unknown,True
,800661596,Theo Hegetschweiler,SUI,,Unknown,Unknown,True
,800602960,Leith Ouerghi,TUN,,Unknown,Unknown,True
,800519445,Carlo Alberto Caniato,ITA,,Unknown,Unknown,True
,800544170,David Prasievi,GEO,,Unknown,Unknown,True
,800746850,GEONHO KIM,KOR,,Unknown,Unknown,True
,800671187,Joshua Eldridge Jusuf,INA,,Unknown,Unknown,True
,800819406,Seungkwan Ma,KOR,,Unknown,Unknown,True
,800704575,Youngchae Oh,KOR,,Unknown,Unknown,True
,800812156,Bao Duong Gia,VIE,,Unknown,Unknown,True
,800778169,Dongsoo Park,KOR,,Unknown,Unknown,True
,800662020,Jihun Kim,KOR,,Unknown,Unknown,True
,800643881,YEONG SEUNG JO,KOR,,Unknown,Unknown,True
,800720393,Hwanhee Lim,KOR,,Unknown,Unknown,True
,800554020,Jae Sang Park,KOR,,Unknown,Unknown,True
,800640463,Jack McGary,USA,,Unknown,Unknown,True
,800758219,Lucas Hanzhuo Yu,USA,,Unknown,Unknown,True
,800741009,Stas Majewski,POL,,Unknown,Unknown,True
,800583611,Jun Hui Ethan Chan,SGP,,Unknown,Unknown,True
,800762213,Tudor Dalzell,NZL,,Unknown,Unknown,True
,800689760,Ryan Watt,NZL,,Unknown,Unknown,True
,800762664,Lukas Scott Meehan,NZL,,Unknown,Unknown,True
,800590658,Marko Mrdak,AUS,,Unknown,Unknown,True
,800623381,Dominik Wijntjes,NZL,,Unknown,Unknown,True
,800733057,William Drain,NZL,,Unknown,Unknown,True
,800728366,Keean Jang,NZL,,Unknown,Unknown,True
,800786493,Mallek Seifeddine,TUN,,Unknown,Unknown,True
,800696492,Curtley Cowen,FRA,,Unknown,Unknown,True
,800683733,Miguel Espanca Ramos Maia,POR,,Unknown,Unknown,True
,800694331,Walid Boutafala,MAR,,Unknown,Unknown,True
,800700154,Rayane FENJIRO,MAR,,Unknown,Unknown,True
,800761593,Oliver Gore,GBR,,Unknown,Unknown,True
,800697350,Guilherme Silva,POR,,Unknown,Unknown,True
,800594864,Miguel Vieira de Carvalho,POR,,Unknown,Unknown,True
,800586426,Matvey Rybin,RUS,,Unknown,Unknown,True
,800644275,Andreas Frederiksen,DEN,,Unknown,Unknown,True
,800683999,Ignas Radzevicius,LTU,,Unknown,Unknown,True
,800622599,Aleksa Velinovic,SRB,,Unknown,Unknown,True
,800586807,Camil Guessous,MAR,,Unknown,Unknown,True
,800818602,Taoufik Elgorch,MAR,,Unknown,Unknown,True
,800649041,Amerigo Ambrosi,ITA,,Unknown,Unknown,True
,800703424,Gianmarco Troiano,ITA,,Unknown,Unknown,True
,800673504,Lazaros Paschalidis,GRE,,Unknown,Unknown,True
,800597547,Lukas Ladic,CRO,,Unknown,Unknown,True
,800534467,Marko Pozonec,SLO,,Unknown,Unknown,True
,800535977,Emanuel Ivkic,CRO,,Unknown,Unknown,True
,800640340,Salvatore Di Simone,ITA,,Unknown,Unknown,True
,800736839,Veit Teubel,GER,,Unknown,Unknown,True
,800709268,Victor SKORA,FRA,,Unknown,Unknown,True
,800629502,Gustav Dressler,AUT,,Unknown,Unknown,True
,800577953,Sacha Picard,BEL,,Unknown,Unknown,True
,800572250,Patrik Hinz,GER,,Unknown,Unknown,True
,800698451,Aymane Tahiri,MAR,,Unknown,Unknown,True
,800620635,Pietro Briganti,ITA,,Unknown,Unknown,True
,800664598,Hermann NSAHNO NDONFACK,CMR,,Unknown,Unknown,True
,800731473,Odeh Monday,NGR,,Unknown,Unknown,True
,800586532,Milan Icboyun,FRA,,Unknown,Unknown,True
,800557501,Matteo De Sanctis,ITA,,Unknown,Unknown,True
,800804875,David Bartek,CZE,,Unknown,Unknown,True
,800785742,Wiktor Rzesny,POL,,Unknown,Unknown,True
,800682157,Kristjan Simon Hannus,EST,,Unknown,Unknown,True
,800773801,Oliver Hlivjak,SVK,,Unknown,Unknown,True
,800589885,Oleksandr Kolesnychenko,UKR,,Unknown,Unknown,True
,800604350,Nicholas Volnik,SVK,,Unknown,Unknown,True
,800692161,Matvei Semenov,RUS,,Unknown,Unknown,True
,800733398,Andrea Cogolo,ITA,,Unknown,Unknown,True
,800649294,Valter Larsson,SWE,,Unknown,Unknown,True
,800656198,Nico Noisternig,AUT,,Unknown,Unknown,True
,800680323,Noa Palcic,CRO,,Unknown,Unknown,True
,800709780,Patrick Emanuel Dreghici,ROU,,Unknown,Unknown,True
,800597551,Mario Nicolas Alarcon,ITA,,Unknown,Unknown,True
,800544706,Leo Gutjahr,AUT,,Unknown,Unknown,True
,800543090,Karlo Cindric,CRO,,Unknown,Unknown,True
,800778687,Sebastian Eyssautier,MEX,,Unknown,Unknown,True
,800706269,Ethan Everk,USA,,Unknown,Unknown,True
,800760249,Ivan Correa Delgado,MEX,,Unknown,Unknown,True
,800635854,Sebastian Steden,MEX,,Unknown,Unknown,True
,800626465,Bernardo Hikari Arias Suga,MEX,,Unknown,Unknown,True
,800680759,Emiliano Mar Quiroz,MEX,,Unknown,Unknown,True
,800737127,Eugenio Sebastian Loeza,MEX,,Unknown,Unknown,True
,800733901,Maximiliano Reyes,MEX,,Unknown,Unknown,True
,800563519,Victor Gael Robles Orozco,MEX,,Unknown,Unknown,True
,800770806,Timur Gilmanov,RUS,,Unknown,Unknown,True
,800689842,Wille Sjodell,SWE,,Unknown,Unknown,True
,800675195,Nikodije Trivunac,ITA,,Unknown,Unknown,True
,800676391,MATTIA PAOLO PAGANO,ITA,,Unknown,Unknown,True
,800648992,Filip Pavic,KOS,,Unknown,Unknown,True
,800515337,Aleksei Mokrov,RUS,,Unknown,Unknown,True
,800664857,Vittorio Peluffo,ITA,,Unknown,Unknown,True
,800734891,Tahir Ruzgar Ozcalabi,TUR,,Unknown,Unknown,True
,800664243,Jason Gladwish,BUL,,Unknown,Unknown,True
,800516977,Mihnea Preda,ROU,,Unknown,Unknown,True
,800585220,Abdulmalik Al Shamrani,KSA,,Unknown,Unknown,True
,800654270,Mert Aytekin,TUR,,Unknown,Unknown,True
,800537727,Tuna Rizaoglu,TUR,,Unknown,Unknown,True
,800565911,Pavlo Ryshty,UKR,,Unknown,Unknown,True
,800717692,Vicente Nicolas Ortiz Vasquez,CHI,,Unknown,Unknown,True
,800715076,Stephan Illes,PER,,Unknown,Unknown,True
,800828699,Elias Tovar,PER,,Unknown,Unknown,True
,800694772,Gianfranco Kuong Botto,PER,,Unknown,Unknown,True
,800746287,SIWAKON CHUYKRATOK,THA,,Unknown,Unknown,True
,800721392,Aydin Gencer,TUR,,Unknown,Unknown,True
,800731123,Mukhammadzokhid Khatamov,TJK,,Unknown,Unknown,True
,800540448,Akhmaddzhon Kosimi,TJK,,Unknown,Unknown,True
,800657211,Nazarii Dmyterchuk,UKR,,Unknown,Unknown,True
,800760016,Byron Zhagnay,ECU,,Unknown,Unknown,True
,800756921,Juan Alberto Sandoval Toro,COL,,Unknown,Unknown,True
,800655623,Carlos Enrique Moreno,MEX,,Unknown,Unknown,True
,800784971,Halil Farid Gozaine Jaramillo,PAN,,Unknown,Unknown,True
,800724849,Enrique Fuentes,MEX,,Unknown,Unknown,True
,800690229,Nicolas Andres Olarte Ruiz,COL,,Unknown,Unknown,True
,800653137,Jeronimo Rubio Prado,COL,,Unknown,Unknown,True
,800652433,Victor Braga,BRA,,Unknown,Unknown,True
,800602682,Jose Romero Martinez,MEX,,Unknown,Unknown,True
,800568339,Stephan Koelle,BRA,,Unknown,Unknown,True
,800603446,Joao Maria Soares,POR,,Unknown,Unknown,True
,800621521,Mattia Muraccini,SMR,,Unknown,Unknown,True
,800594046,Noa Carrere,FRA,,Unknown,Unknown,True
,800779675,Antoine Mendil,FRA,,Unknown,Unknown,True
,800564347,Linus Johan Sparding,GER,,Unknown,Unknown,True
,800592369,Jernej Ploj,SLO,,Unknown,Unknown,True
,800580628,Nichita Busel,MDA,,Unknown,Unknown,True
,800566263,Aleksey Papkov,RUS,,Unknown,Unknown,True
,800589482,Noa Pasaric,CRO,,Unknown,Unknown,True
,800594034,Andrej Radojkovic,SRB,,Unknown,Unknown,True
,800566015,Alessandro Sartori,ITA,,Unknown,Unknown,True
,800534624,Lukas Steindl,AUT,,Unknown,Unknown,True
,800805819,Yashpreet Singh,IND,,Unknown,Unknown,True
,800733230,Brinda Himanish,IND,,Unknown,Unknown,True
,800821040,Zak Plohl,SLO,,Unknown,Unknown,True
,800714186,Adrian Hein,AUT,,Unknown,Unknown,True
,800654571,Jacek Biernacki,POL,,Unknown,Unknown,True
,800662198,Jekabs Stikuts,LAT,,Unknown,Unknown,True
,800542697,Indrek Herman Raudkivi,EST,,Unknown,Unknown,True
,800543668,Kevin-Kristjan Uba,EST,,Unknown,Unknown,True
,800639679,Tom Fredriksson,SWE,,Unknown,Unknown,True
,800672494,Yasen Kehayaminchev,BUL,,Unknown,Unknown,True
,800634963,Cameron Kroman Amiri,SWE,,Unknown,Unknown,True
,800706286,Rasmus Holmstrom,SWE,,Unknown,Unknown,True
,800683118,Jesper Carlsson Seger,SWE,,Unknown,Unknown,True
,800530750,Ali Zizi,MAR,,Unknown,Unknown,True
,800500630,David Simeonov,BUL,,Unknown,Unknown,True
,800733903,Dean Francis Saez,USA,,Unknown,Unknown,True
,800808426,Kotaro Kunimoto,JPN,,Unknown,Unknown,True
,800712379,Logan Wong,CAN,,Unknown,Unknown,True
,800723389,Matthew Carioscia,USA,,Unknown,Unknown,True
,800709063,Tiger Semler,USA,,Unknown,Unknown,True
,800700449,Anthony Chen,USA,,Unknown,Unknown,True
,800652674,Cooper Han,USA,,Unknown,Unknown,True
,800690918,David Adamson,USA,,Unknown,Unknown,True
,800653211,Wynn Shioi,USA,,Unknown,Unknown,True
,800709299,Lucien Gatsiounis,USA,,Unknown,Unknown,True
,800577231,Saahith Jayaraman,USA,,Unknown,Unknown,True
,800685264,Emile Dupanloup,SUI,,Unknown,Unknown,True
,800569908,Lukas Slivar,CRO,,Unknown,Unknown,True
,800724197,Anthony Dixmerias,FRA,,Unknown,Unknown,True
,800709174,Gabriel Lefebvre,FRA,,Unknown,Unknown,True
,800733596,Alexandre Leoni,FRA,,Unknown,Unknown,True
,800702087,Emile Payment,CAN,,Unknown,Unknown,True
,800817043,Aly Rezk,EGY,,Unknown,Unknown,True
,800735199,Mehdi Anseur,ALG,,Unknown,Unknown,True
,800575245,Mohamed Ridha Ghettas,ALG,,Unknown,Unknown,True
,800769880,Evan Xie,CAN,,Unknown,Unknown,True
,800678960,Luis Guillermo Sauza De La Pena,MEX,,Unknown,Unknown,True
,800656486,Jorge Batarse,MEX,,Unknown,Unknown,True
,800742051,Leonardo Arturo Corona Soto,MEX,,Unknown,Unknown,True
,800586000,Adrian Quiros Monterrey,CRC,,Unknown,Unknown,True
,800638694,RODRIGO DE ALBA,MEX,,Unknown,Unknown,True
,800665773,Fernando Vazquez,MEX,,Unknown,Unknown,True
,800664111,Jesus Mario Garcia Salgado,MEX,,Unknown,Unknown,True
,800737855,Santiago Buenrostro Ambriz,MEX,,Unknown,Unknown,True
,800719576,Katlego Masa Regoeng,BOT,,Unknown,Unknown,True
,800754772,Ronan Patrick Gorton,RSA,,Unknown,Unknown,True
,800664131,Mandisi Moyo,ZIM,,Unknown,Unknown,True
,800784393,Dante Marcus,NAM,,Unknown,Unknown,True
,800696882,Antonio Frederico Tchivanda,ANG,,Unknown,Unknown,True
,800770491,Antonie du toit Malan,RSA,,Unknown,Unknown,True
,800682984,Luke Bosman,RSA,,Unknown,Unknown,True
,800699591,Ookeditse Ramosweu,BOT,,Unknown,Unknown,True
,800639779,Wernich Rossouw,RSA,,Unknown,Unknown,True
,800794362,Gabriel Nogueira,FRA,,Unknown,Unknown,True
,800760791,Diego Foncillas,ESP,,Unknown,Unknown,True
,800683315,Jules Thiry,BEL,,Unknown,Unknown,True
,800542786,Simon Muntwyler,SUI,,Unknown,Unknown,True
,800654079,Antonin Chapuis,SUI,,Unknown,Unknown,True
,800542404,Axel Huysmans,BEL,,Unknown,Unknown,True
,800582484,Lukas Tzimas,BEL,,Unknown,Unknown,True
,800757012,Kuai Yu,CHN,,Unknown,Unknown,True
,800828386,Srinivasan Srinath,IND,,Unknown,Unknown,True
,800750660,MOBEY MOBEI YU,AUS,,Unknown,Unknown,True
,800687752,Haozhe Xu,CHN,,Unknown,Unknown,True
,800754586,JIANGAO CHANG,CHN,,Unknown,Unknown,True
,800781207,Zixiao Wang,CHN,,Unknown,Unknown,True
,800688965,Undrakh Purevdorj,MGL,,Unknown,Unknown,True
,800625109,Tuan Dat Vo,VIE,,Unknown,Unknown,True
,800701322,Miroslav Barjaktarovic,SRB,,Unknown,Unknown,True
,800649447,Mats Rygg Hannestad,NOR,,Unknown,Unknown,True
,800713922,Ahmed Debibi,TUN,,Unknown,Unknown,True
,800568128,Riccardo Surano,ITA,,Unknown,Unknown,True
,800588589,Li'Am Cohen,ISR,,Unknown,Unknown,True
,800586825,Omar Kabbadj,MAR,,Unknown,Unknown,True
,800808588,Paulo Arredondo Delgado,MEX,,Unknown,Unknown,True
,800826384,Aubrey Sui,CAN,,Unknown,Unknown,True
,800709808,Bernardo Lopez,GUA,,Unknown,Unknown,True
,800696016,Zander Abrams,USA,,Unknown,Unknown,True
,800656336,Hugo Gomez Luna,GUA,,Unknown,Unknown,True
,800704034,Martin Macias,COL,,Unknown,Unknown,True
,800682272,Wiktor Kolowiecki,POL,,Unknown,Unknown,True
,800680587,Leonidas Chaidemenos,GRE,,Unknown,Unknown,True
,800652434,William Kleege,USA,,Unknown,Unknown,True
,800745725,Benjamin Beaudry,CAN,,Unknown,Unknown,True
,800720836,Henry Roberts,GBR,,Unknown,Unknown,True
,800674821,Danilo Stojovic,MNE,,Unknown,Unknown,True
,800649401,Dor zohar,ISR,,Unknown,Unknown,True
,800672642,Abhiram Nilakhe,IND,,Unknown,Unknown,True
,800767930,Cael Guthrie,GBR,,Unknown,Unknown,True
,800560553,Alessandro Meo,ITA,,Unknown,Unknown,True
,800654619,Ivan Ushakov,UKR,,Unknown,Unknown,True
,800701016,POL CHIESA PENALVER,ESP,,Unknown,Unknown,True
,800620680,Alibek Atabaev,UZB,,Unknown,Unknown,True
,800714804,Noah Wenger,AUT,,Unknown,Unknown,True
,800672944,Paul Schindler,AUT,,Unknown,Unknown,True
,800772821,Heimo Huebner,AUT,,Unknown,Unknown,True
,800768137,Sebastian Erlinger,AUT,,Unknown,Unknown,True
,800657238,Adam Novotny,CZE,,Unknown,Unknown,True
,800600868,Vuk Arnautovic,SUI,,Unknown,Unknown,True
,800689995,Philippe-Milan Popadic,GER,,Unknown,Unknown,True
,800555498,Christoph Gayk,GER,,Unknown,Unknown,True
,800575899,Neklas Walter,GER,,Unknown,Unknown,True
,800730671,Alan Zhanabilov,KAZ,,Unknown,Unknown,True
,800778049,Flint Oomen,GER,,Unknown,Unknown,True
,800835512,Leonard Schaefer,GER,,Unknown,Unknown,True
,800714055,Moritz Nils Klein,GER,,Unknown,Unknown,True
,800793107,Luca Tabidze,USA,,Unknown,Unknown,True
,800671854,aleksandre tsereteli,GEO,,Unknown,Unknown,True
,800672722,Alexandre Kalandarishvili,GEO,,Unknown,Unknown,True
,800543484,Daniil Kharin,KAZ,,Unknown,Unknown,True
,800630664,Dmitry Levit,RUS,,Unknown,Unknown,True
,800746908,Nikoloz Basaria,GEO,,Unknown,Unknown,True
,800598619,Giorgos Siantsis,GRE,,Unknown,Unknown,True
,800648739,Maayan Lotan,ISR,,Unknown,Unknown,True
